0,2021-07-14 13:25:47,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:48,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:49,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:50,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:51,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:52,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:53,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:53,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:54,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:55,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:56,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:57,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:58,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:25:59,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
0,2021-07-14 13:26:00,59.88,-1.00 (-1.64%),"11,406,501",Neutral,66.34,58.11,-1.35 (-2.28%),"4,648,834",Bullish,73.86,102.39,-1.54 (-1.48%),"5,265,630",Bullish,122.79,38.95,-0.27 (-0.69%),"2,210,859",Bearish,57.67
